id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jumlah_produksi,satuan,tahun,jenis_produksi
240,32,JAWA BARAT,3276,KOTA DEPOK,1344,TON,2021,susu sapi
241,32,JAWA BARAT,3277,KOTA CIMAHI,1389,TON,2021,susu sapi
242,32,JAWA BARAT,3278,KOTA TASIKMALAYA,545,TON,2021,susu sapi
243,32,JAWA BARAT,3279,KOTA BANJAR,0,TON,2021,susu sapi
244,32,JAWA BARAT,3201,KABUPATEN BOGOR,14420,TON,2022,susu sapi
245,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,7067,TON,2022,susu sapi
246,32,JAWA BARAT,3203,KABUPATEN CIANJUR,4456,TON,2022,susu sapi
247,32,JAWA BARAT,3204,KABUPATEN BANDUNG,62025,TON,2022,susu sapi
248,32,JAWA BARAT,3205,KABUPATEN GARUT,24498,TON,2022,susu sapi
249,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,4028,TON,2022,susu sapi
250,32,JAWA BARAT,3207,KABUPATEN CIAMIS,60,TON,2022,susu sapi
251,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,18120,TON,2022,susu sapi
252,32,JAWA BARAT,3209,KABUPATEN CIREBON,271,TON,2022,susu sapi
253,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,876,TON,2022,susu sapi
254,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,10282,TON,2022,susu sapi
255,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,5,TON,2022,susu sapi
256,32,JAWA BARAT,3213,KABUPATEN SUBANG,16297,TON,2022,susu sapi
257,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,62,TON,2022,susu sapi
258,32,JAWA BARAT,3215,KABUPATEN KARAWANG,20,TON,2022,susu sapi
259,32,JAWA BARAT,3216,KABUPATEN BEKASI,149,TON,2022,susu sapi
260,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,95544,TON,2022,susu sapi
261,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,5,TON,2022,susu sapi
262,32,JAWA BARAT,3271,KOTA BOGOR,2589,TON,2022,susu sapi
263,32,JAWA BARAT,3272,KOTA SUKABUMI,291,TON,2022,susu sapi
264,32,JAWA BARAT,3273,KOTA BANDUNG,500,TON,2022,susu sapi
265,32,JAWA BARAT,3274,KOTA CIREBON,0,TON,2022,susu sapi
266,32,JAWA BARAT,3275,KOTA BEKASI,137,TON,2022,susu sapi
267,32,JAWA BARAT,3276,KOTA DEPOK,1220,TON,2022,susu sapi
268,32,JAWA BARAT,3277,KOTA CIMAHI,1409,TON,2022,susu sapi
269,32,JAWA BARAT,3278,KOTA TASIKMALAYA,500,TON,2022,susu sapi
270,32,JAWA BARAT,3279,KOTA BANJAR,0,TON,2022,susu sapi
