id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jumlah_produksi,satuan,tahun,jenis_produksi
257,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,63495,TON,2022,daging ayam
258,32,JAWA BARAT,3215,KABUPATEN KARAWANG,83310,TON,2022,daging ayam
259,32,JAWA BARAT,3216,KABUPATEN BEKASI,13375,TON,2022,daging ayam
260,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,13417,TON,2022,daging ayam
261,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,2306,TON,2022,daging ayam
262,32,JAWA BARAT,3271,KOTA BOGOR,1320,TON,2022,daging ayam
263,32,JAWA BARAT,3272,KOTA SUKABUMI,15444,TON,2022,daging ayam
264,32,JAWA BARAT,3273,KOTA BANDUNG,666,TON,2022,daging ayam
265,32,JAWA BARAT,3274,KOTA CIREBON,8,TON,2022,daging ayam
266,32,JAWA BARAT,3275,KOTA BEKASI,2285,TON,2022,daging ayam
267,32,JAWA BARAT,3276,KOTA DEPOK,2679,TON,2022,daging ayam
268,32,JAWA BARAT,3277,KOTA CIMAHI,247,TON,2022,daging ayam
269,32,JAWA BARAT,3278,KOTA TASIKMALAYA,7711,TON,2022,daging ayam
270,32,JAWA BARAT,3279,KOTA BANJAR,4009,TON,2022,daging ayam
